RuleId,Priority,Filter1,Filter2,Filter3,Filter4,OutputValue
2149,572,CCC,DDD,DDD,BBB,13
2150,80,DDD,AAA,BBB,AAA,51
2151,150,<ANY>,BBB,AAA,BBB,82
2152,437,CCC,CCC,CCC,CCC,77
2153,786,CCC,BBB,AAA,<ANY>,100
2154,577,BBB,BBB,AAA,AAA,90
2155,873,CCC,DDD,CCC,AAA,52
2156,646,AAA,AAA,CCC,DDD,87
2157,477,BBB,BBB,BBB,CCC,53
2158,541,<ANY>,CCC,CCC,CCC,53
2159,515,CCC,CCC,BBB,DDD,55
2160,899,BBB,DDD,BBB,<ANY>,58
2161,897,<ANY>,DDD,CCC,BBB,97
2162,945,AAA,<ANY>,DDD,AAA,92
2163,603,BBB,<ANY>,<ANY>,AAA,74
2164,736,CCC,CCC,DDD,BBB,88
2165,669,CCC,CCC,BBB,BBB,77
2166,571,BBB,CCC,CCC,BBB,76
2167,745,AAA,AAA,BBB,DDD,82
2168,727,DDD,AAA,CCC,<ANY>,39
2169,678,BBB,<ANY>,<ANY>,DDD,2
2170,397,AAA,BBB,CCC,BBB,71
2171,999,DDD,BBB,AAA,BBB,47
2172,839,DDD,CCC,DDD,CCC,34
2173,225,<ANY>,CCC,BBB,<ANY>,95
2174,41,BBB,<ANY>,AAA,AAA,86
2175,116,AAA,<ANY>,CCC,DDD,79
2176,604,DDD,BBB,<ANY>,<ANY>,15
2177,314,BBB,AAA,<ANY>,AAA,69
2178,266,AAA,CCC,CCC,<ANY>,54
2179,265,BBB,<ANY>,AAA,BBB,88
2180,673,<ANY>,BBB,DDD,AAA,18
2181,551,DDD,CCC,DDD,AAA,85
2182,627,AAA,AAA,CCC,AAA,12
2183,844,DDD,CCC,<ANY>,DDD,94
2184,806,DDD,<ANY>,<ANY>,AAA,35
2185,225,CCC,CCC,<ANY>,DDD,48
2186,338,BBB,BBB,<ANY>,CCC,50
2187,523,DDD,AAA,DDD,BBB,93
2188,554,CCC,BBB,AAA,DDD,76
2189,346,DDD,BBB,CCC,<ANY>,66
2190,288,DDD,<ANY>,CCC,BBB,18
2191,575,BBB,CCC,CCC,CCC,29
2192,527,CCC,AAA,DDD,DDD,17
2193,708,BBB,DDD,BBB,AAA,94
2194,871,<ANY>,<ANY>,<ANY>,<ANY>,17
2195,821,CCC,CCC,AAA,BBB,16
2196,470,<ANY>,CCC,DDD,DDD,21
2197,11,AAA,CCC,AAA,BBB,11
2198,204,BBB,<ANY>,AAA,AAA,64
2199,653,<ANY>,BBB,AAA,DDD,21
2200,982,BBB,<ANY>,DDD,CCC,23
2201,596,CCC,AAA,DDD,DDD,24
2202,362,DDD,CCC,<ANY>,CCC,23
2203,908,<ANY>,<ANY>,CCC,DDD,23
2204,626,BBB,<ANY>,CCC,BBB,69
2205,669,AAA,BBB,<ANY>,AAA,88
2206,831,BBB,<ANY>,<ANY>,AAA,37
2207,234,CCC,<ANY>,BBB,<ANY>,61
2208,146,CCC,BBB,DDD,BBB,31
2209,458,<ANY>,DDD,AAA,<ANY>,69
2210,177,DDD,AAA,BBB,<ANY>,22
2211,973,CCC,BBB,DDD,DDD,49
2212,299,BBB,<ANY>,CCC,<ANY>,35
2213,55,AAA,CCC,<ANY>,AAA,82
2214,140,AAA,AAA,CCC,CCC,40
2215,245,<ANY>,<ANY>,CCC,<ANY>,87
2216,694,DDD,CCC,CCC,AAA,31
2217,628,DDD,<ANY>,DDD,BBB,7
2218,877,CCC,DDD,BBB,BBB,56
2219,414,AAA,CCC,CCC,DDD,57
2220,420,CCC,AAA,CCC,CCC,91
2221,329,DDD,CCC,<ANY>,AAA,58
2222,964,AAA,DDD,DDD,<ANY>,2
2223,468,BBB,CCC,AAA,AAA,71
2224,848,DDD,CCC,DDD,DDD,49
2225,648,DDD,<ANY>,CCC,AAA,71
2226,889,BBB,CCC,AAA,BBB,59
2227,443,DDD,BBB,DDD,AAA,50
2228,605,AAA,<ANY>,BBB,CCC,53
2229,963,AAA,BBB,<ANY>,<ANY>,12
2230,147,<ANY>,AAA,<ANY>,<ANY>,3
2231,752,BBB,DDD,AAA,AAA,98
2232,265,BBB,BBB,<ANY>,DDD,30
2233,899,<ANY>,<ANY>,<ANY>,BBB,58
2234,526,DDD,<ANY>,<ANY>,DDD,88
2235,935,<ANY>,CCC,<ANY>,CCC,8
2236,735,AAA,<ANY>,<ANY>,<ANY>,15
2237,163,BBB,CCC,<ANY>,BBB,71
2238,714,BBB,<ANY>,AAA,DDD,43
2239,275,BBB,<ANY>,<ANY>,BBB,19
2240,753,AAA,AAA,DDD,BBB,37
2241,515,<ANY>,BBB,DDD,<ANY>,80
2242,550,BBB,BBB,BBB,<ANY>,84
2243,841,BBB,<ANY>,<ANY>,CCC,87
2244,429,AAA,BBB,CCC,AAA,4
2245,15,CCC,DDD,BBB,AAA,18
2246,761,AAA,<ANY>,BBB,<ANY>,60
2247,160,BBB,DDD,CCC,BBB,12
2248,466,BBB,AAA,<ANY>,<ANY>,11
2249,428,CCC,<ANY>,BBB,AAA,16
2250,915,CCC,AAA,<ANY>,BBB,96
2251,353,DDD,<ANY>,CCC,<ANY>,35
2252,367,CCC,CCC,DDD,DDD,41
2253,881,CCC,DDD,<ANY>,<ANY>,42
2254,288,DDD,CCC,AAA,AAA,100
2255,393,DDD,<ANY>,BBB,DDD,76
2256,779,DDD,BBB,DDD,DDD,7
2257,993,AAA,BBB,CCC,DDD,80
2258,225,CCC,BBB,DDD,BBB,57
2259,841,DDD,CCC,DDD,CCC,26
2260,662,AAA,BBB,BBB,DDD,60
2261,969,DDD,<ANY>,CCC,DDD,11
2262,918,CCC,BBB,BBB,CCC,98
2263,334,DDD,AAA,DDD,CCC,12
2264,968,CCC,AAA,CCC,DDD,18
2265,626,BBB,DDD,<ANY>,BBB,4
2266,812,<ANY>,AAA,DDD,DDD,83
2267,428,CCC,AAA,AAA,AAA,88
2268,819,AAA,<ANY>,AAA,CCC,29
2269,963,<ANY>,BBB,<ANY>,DDD,30
2270,284,<ANY>,CCC,BBB,<ANY>,34
2271,153,<ANY>,DDD,BBB,CCC,56
2272,20,BBB,<ANY>,BBB,AAA,13
2273,740,AAA,AAA,DDD,AAA,13
2274,904,<ANY>,AAA,CCC,DDD,80
2275,597,BBB,DDD,BBB,CCC,81
2276,148,<ANY>,AAA,DDD,DDD,13
2277,904,DDD,DDD,DDD,BBB,59
2278,554,CCC,CCC,BBB,BBB,73
2279,171,AAA,<ANY>,BBB,<ANY>,100
2280,542,AAA,CCC,AAA,CCC,95
2281,746,AAA,BBB,DDD,BBB,77
2282,196,<ANY>,AAA,<ANY>,AAA,50
2283,17,<ANY>,AAA,AAA,AAA,44
2284,954,AAA,DDD,AAA,CCC,30
2285,579,<ANY>,AAA,<ANY>,BBB,4
2286,385,CCC,<ANY>,BBB,CCC,98
2287,151,CCC,CCC,CCC,<ANY>,31
2288,490,<ANY>,BBB,DDD,CCC,35
2289,181,BBB,DDD,BBB,DDD,30
2290,847,CCC,CCC,BBB,DDD,94
2291,252,CCC,DDD,AAA,CCC,88
2292,417,CCC,AAA,DDD,DDD,96
2293,990,BBB,AAA,DDD,<ANY>,46
2294,555,DDD,DDD,DDD,AAA,62
2295,799,AAA,<ANY>,BBB,CCC,35
2296,914,AAA,AAA,CCC,AAA,50
2297,953,CCC,CCC,AAA,DDD,25
2298,66,CCC,<ANY>,CCC,DDD,34
2299,740,<ANY>,AAA,<ANY>,DDD,4
2300,232,BBB,<ANY>,<ANY>,DDD,2
2301,105,CCC,CCC,BBB,CCC,50
2302,539,<ANY>,CCC,DDD,BBB,50
2303,810,AAA,DDD,AAA,BBB,75
2304,642,CCC,BBB,BBB,AAA,83
2305,144,<ANY>,CCC,<ANY>,DDD,4
2306,608,DDD,DDD,DDD,AAA,21
2307,38,DDD,AAA,BBB,DDD,86
2308,313,AAA,CCC,DDD,DDD,75
2309,625,CCC,BBB,AAA,AAA,52
2310,212,<ANY>,<ANY>,DDD,DDD,41
2311,616,<ANY>,DDD,CCC,AAA,69
2312,408,CCC,BBB,AAA,CCC,99
2313,252,<ANY>,BBB,AAA,CCC,14
2314,689,DDD,AAA,<ANY>,CCC,82
2315,554,<ANY>,BBB,CCC,CCC,81
2316,798,AAA,AAA,<ANY>,<ANY>,18
2317,622,AAA,AAA,AAA,BBB,1
2318,364,CCC,AAA,BBB,AAA,92
2319,832,AAA,<ANY>,CCC,CCC,32
2320,318,<ANY>,<ANY>,DDD,DDD,55
2321,421,AAA,DDD,CCC,AAA,1
2322,728,CCC,<ANY>,DDD,CCC,92
2323,234,BBB,AAA,CCC,DDD,67
2324,640,DDD,CCC,DDD,BBB,84
2325,801,AAA,CCC,DDD,DDD,55
2326,29,CCC,AAA,DDD,CCC,37
2327,156,BBB,AAA,CCC,DDD,95
2328,505,BBB,BBB,<ANY>,AAA,95
2329,586,DDD,CCC,CCC,DDD,32
2330,531,<ANY>,CCC,BBB,AAA,2
2331,274,BBB,<ANY>,CCC,AAA,99
2332,453,<ANY>,BBB,CCC,CCC,25
2333,691,<ANY>,CCC,DDD,DDD,76
2334,140,BBB,CCC,BBB,AAA,66
2335,716,<ANY>,BBB,BBB,DDD,78
2336,258,DDD,DDD,<ANY>,AAA,84
2337,426,<ANY>,DDD,CCC,CCC,61
2338,783,DDD,BBB,<ANY>,<ANY>,94
2339,884,AAA,DDD,<ANY>,<ANY>,55
2340,75,<ANY>,AAA,AAA,<ANY>,18
2341,473,CCC,<ANY>,DDD,DDD,17
2342,312,AAA,BBB,CCC,DDD,26
2343,706,DDD,BBB,AAA,CCC,89
2344,6,AAA,DDD,AAA,CCC,10
2345,335,AAA,DDD,BBB,AAA,9
2346,7,<ANY>,CCC,CCC,BBB,68
2347,837,<ANY>,AAA,DDD,AAA,72
2348,497,<ANY>,<ANY>,BBB,AAA,95
2349,748,BBB,DDD,<ANY>,AAA,60
2350,240,BBB,CCC,CCC,<ANY>,41
2351,664,DDD,AAA,DDD,DDD,34
2352,99,DDD,AAA,BBB,<ANY>,67
2353,218,<ANY>,DDD,AAA,BBB,83
2354,931,DDD,AAA,BBB,DDD,69
2355,908,CCC,BBB,<ANY>,AAA,15
2356,239,AAA,BBB,CCC,AAA,3
2357,330,BBB,DDD,AAA,CCC,30
2358,844,AAA,AAA,<ANY>,BBB,21
2359,307,BBB,BBB,AAA,BBB,77
2360,400,CCC,AAA,BBB,AAA,94
2361,874,CCC,CCC,BBB,AAA,98
2362,95,CCC,BBB,<ANY>,AAA,7
2363,247,DDD,AAA,DDD,BBB,48
2364,336,<ANY>,AAA,BBB,BBB,77
2365,631,AAA,BBB,CCC,AAA,5
2366,836,AAA,DDD,CCC,DDD,17
2367,904,BBB,CCC,AAA,DDD,71
2368,20,CCC,AAA,BBB,DDD,31
2369,915,DDD,AAA,DDD,DDD,10
2370,127,CCC,<ANY>,BBB,DDD,51
2371,550,BBB,CCC,DDD,CCC,67
2372,644,AAA,CCC,DDD,<ANY>,3
2373,648,AAA,AAA,BBB,DDD,51
2374,45,AAA,CCC,<ANY>,BBB,64
2375,45,CCC,BBB,DDD,BBB,55
2376,548,DDD,CCC,DDD,AAA,14
2377,881,<ANY>,DDD,DDD,<ANY>,13
2378,942,DDD,CCC,DDD,<ANY>,24
2379,792,CCC,BBB,DDD,CCC,59
2380,164,CCC,CCC,AAA,CCC,60
2381,783,<ANY>,AAA,AAA,CCC,31
2382,111,BBB,<ANY>,AAA,BBB,23
2383,268,CCC,<ANY>,CCC,<ANY>,71
2384,5,AAA,DDD,AAA,DDD,39
2385,658,AAA,CCC,BBB,BBB,67
2386,261,BBB,BBB,AAA,CCC,31
2387,28,BBB,AAA,AAA,CCC,55
2388,562,<ANY>,BBB,<ANY>,BBB,72
2389,704,AAA,AAA,BBB,CCC,43
2390,64,AAA,AAA,BBB,AAA,7
2391,558,CCC,DDD,CCC,BBB,62
2392,988,CCC,BBB,CCC,<ANY>,50
2393,947,DDD,BBB,CCC,DDD,78
2394,344,BBB,<ANY>,<ANY>,AAA,22
2395,643,DDD,CCC,DDD,CCC,80
2396,948,DDD,BBB,<ANY>,DDD,58
2397,636,DDD,BBB,AAA,CCC,91
2398,625,AAA,<ANY>,BBB,CCC,27
2399,601,DDD,<ANY>,AAA,BBB,96
2400,89,CCC,DDD,<ANY>,BBB,6
2401,305,AAA,CCC,<ANY>,<ANY>,10
2402,812,BBB,<ANY>,BBB,BBB,9
2403,435,<ANY>,CCC,DDD,DDD,4
2404,921,CCC,<ANY>,<ANY>,DDD,2
2405,266,BBB,CCC,BBB,DDD,66
2406,878,<ANY>,CCC,DDD,DDD,34
2407,2,DDD,DDD,AAA,AAA,55
2408,623,AAA,CCC,<ANY>,CCC,6
2409,901,AAA,DDD,DDD,<ANY>,95
2410,405,CCC,DDD,<ANY>,DDD,49
2411,620,DDD,DDD,<ANY>,AAA,49
2412,651,CCC,<ANY>,BBB,DDD,1
2413,949,<ANY>,BBB,AAA,CCC,90
2414,508,CCC,BBB,AAA,CCC,56
2415,295,CCC,CCC,CCC,CCC,11
2416,534,<ANY>,<ANY>,<ANY>,BBB,55
2417,460,CCC,CCC,DDD,AAA,4
2418,930,<ANY>,CCC,BBB,<ANY>,61
2419,513,CCC,AAA,<ANY>,CCC,36
2420,753,CCC,CCC,BBB,<ANY>,10
2421,276,CCC,AAA,CCC,<ANY>,23
2422,906,DDD,CCC,CCC,<ANY>,11
2423,573,DDD,<ANY>,CCC,BBB,70
2424,740,DDD,BBB,AAA,AAA,58
2425,192,DDD,BBB,BBB,<ANY>,46
2426,367,CCC,DDD,<ANY>,DDD,43
2427,533,BBB,AAA,DDD,BBB,49
2428,959,<ANY>,CCC,DDD,CCC,9
2429,460,CCC,DDD,AAA,<ANY>,48
2430,907,AAA,BBB,AAA,<ANY>,32
2431,506,DDD,<ANY>,AAA,CCC,11
2432,198,DDD,DDD,CCC,BBB,84
2433,120,CCC,<ANY>,<ANY>,AAA,1
2434,603,<ANY>,<ANY>,BBB,AAA,40
2435,609,AAA,DDD,<ANY>,BBB,3
2436,426,DDD,CCC,DDD,BBB,84
2437,623,<ANY>,CCC,BBB,AAA,25
2438,962,<ANY>,AAA,BBB,BBB,21
2439,818,CCC,AAA,CCC,DDD,10
2440,669,DDD,DDD,DDD,AAA,91
2441,201,<ANY>,BBB,DDD,AAA,69
2442,648,CCC,DDD,AAA,CCC,71
2443,841,<ANY>,AAA,BBB,CCC,9
2444,660,AAA,AAA,CCC,DDD,33
2445,840,BBB,<ANY>,BBB,BBB,5
2446,244,DDD,AAA,AAA,BBB,61
2447,619,DDD,AAA,<ANY>,BBB,59
2448,796,CCC,CCC,AAA,BBB,23
2449,438,CCC,CCC,DDD,DDD,4
2450,89,BBB,AAA,<ANY>,BBB,34
2451,253,DDD,CCC,CCC,DDD,3
2452,501,CCC,<ANY>,DDD,<ANY>,61
2453,378,BBB,AAA,AAA,DDD,81
2454,940,BBB,BBB,<ANY>,AAA,22
2455,432,AAA,BBB,BBB,DDD,7
2456,982,<ANY>,AAA,BBB,CCC,9
2457,603,DDD,CCC,CCC,<ANY>,77
2458,958,CCC,<ANY>,BBB,CCC,44
2459,582,AAA,<ANY>,CCC,DDD,68
2460,690,<ANY>,AAA,<ANY>,BBB,34
2461,707,<ANY>,DDD,BBB,AAA,31
2462,64,CCC,CCC,<ANY>,CCC,57
2463,142,CCC,<ANY>,CCC,DDD,83
2464,433,BBB,BBB,DDD,AAA,1
2465,668,BBB,CCC,<ANY>,CCC,29
2466,461,<ANY>,DDD,AAA,AAA,24
2467,469,DDD,CCC,<ANY>,AAA,82
2468,166,<ANY>,DDD,<ANY>,<ANY>,50
2469,5,AAA,DDD,BBB,AAA,64
2470,330,BBB,CCC,CCC,DDD,57
2471,689,CCC,<ANY>,DDD,DDD,17
2472,620,CCC,DDD,AAA,<ANY>,65
2473,148,DDD,BBB,DDD,<ANY>,86
2474,927,DDD,<ANY>,BBB,AAA,81
2475,710,CCC,BBB,CCC,AAA,24
2476,192,DDD,BBB,CCC,CCC,64
2477,122,<ANY>,CCC,<ANY>,CCC,20
2478,379,CCC,DDD,AAA,AAA,11
2479,600,BBB,<ANY>,CCC,CCC,30
2480,105,AAA,AAA,BBB,CCC,88
2481,924,CCC,DDD,<ANY>,AAA,47
2482,692,BBB,DDD,BBB,BBB,11
2483,191,CCC,<ANY>,DDD,BBB,12
2484,740,<ANY>,BBB,<ANY>,DDD,33
2485,76,<ANY>,AAA,<ANY>,AAA,38
2486,147,<ANY>,AAA,BBB,DDD,62
2487,993,<ANY>,DDD,CCC,AAA,86
2488,608,DDD,DDD,BBB,<ANY>,84
2489,905,DDD,CCC,<ANY>,<ANY>,67
2490,524,AAA,DDD,<ANY>,<ANY>,82
2491,166,DDD,DDD,AAA,AAA,37
2492,713,BBB,<ANY>,CCC,BBB,87
2493,684,CCC,DDD,BBB,CCC,11
2494,999,CCC,CCC,AAA,DDD,98
2495,246,<ANY>,DDD,AAA,DDD,52
2496,418,DDD,AAA,BBB,BBB,37
2497,974,BBB,DDD,<ANY>,AAA,18
2498,141,CCC,BBB,<ANY>,CCC,40
2499,974,DDD,CCC,BBB,BBB,38
2500,458,CCC,<ANY>,CCC,AAA,8
2501,582,BBB,CCC,CCC,<ANY>,93
2502,464,DDD,DDD,<ANY>,DDD,32
2503,568,DDD,CCC,AAA,AAA,54
2504,797,BBB,AAA,<ANY>,CCC,100
2505,282,BBB,<ANY>,BBB,<ANY>,41
2506,324,DDD,<ANY>,BBB,CCC,73
2507,230,BBB,AAA,<ANY>,BBB,4
2508,891,BBB,DDD,CCC,DDD,39
2509,549,CCC,BBB,CCC,<ANY>,67
2510,453,DDD,BBB,BBB,BBB,78
2511,691,<ANY>,DDD,CCC,CCC,91
2512,593,CCC,DDD,CCC,AAA,10
2513,854,DDD,DDD,<ANY>,AAA,68
2514,960,BBB,AAA,<ANY>,CCC,72
2515,30,<ANY>,BBB,CCC,<ANY>,83
2516,434,CCC,AAA,CCC,<ANY>,38
2517,874,CCC,DDD,BBB,<ANY>,48
2518,466,AAA,DDD,BBB,AAA,91
2519,641,<ANY>,<ANY>,BBB,DDD,91
2520,136,AAA,BBB,DDD,AAA,83
2521,666,AAA,BBB,DDD,DDD,31
2522,329,BBB,<ANY>,CCC,DDD,8
2523,842,<ANY>,AAA,BBB,<ANY>,16
2524,738,DDD,CCC,BBB,DDD,42
2525,592,BBB,BBB,BBB,AAA,63
2526,683,AAA,DDD,CCC,DDD,77
2527,668,BBB,CCC,BBB,CCC,86
2528,1000,AAA,<ANY>,CCC,AAA,59
2529,317,DDD,<ANY>,DDD,BBB,37
2530,499,<ANY>,<ANY>,BBB,<ANY>,16
2531,645,AAA,BBB,BBB,AAA,41
2532,860,CCC,BBB,<ANY>,DDD,38
2533,340,<ANY>,CCC,AAA,<ANY>,94
2534,432,BBB,CCC,CCC,AAA,43
2535,770,AAA,CCC,BBB,CCC,19
2536,582,DDD,AAA,CCC,DDD,29
2537,999,<ANY>,DDD,AAA,BBB,60
2538,312,AAA,BBB,DDD,DDD,19
2539,236,AAA,AAA,BBB,AAA,5
2540,946,BBB,AAA,DDD,DDD,100
2541,101,BBB,AAA,DDD,DDD,5
2542,456,BBB,AAA,BBB,BBB,7
2543,868,DDD,DDD,BBB,AAA,25
2544,352,DDD,DDD,DDD,CCC,22
2545,335,DDD,AAA,DDD,BBB,30
2546,705,DDD,DDD,BBB,AAA,49
2547,837,CCC,AAA,DDD,CCC,55
2548,207,AAA,CCC,DDD,CCC,14
2549,367,DDD,DDD,BBB,<ANY>,26
2550,759,DDD,AAA,CCC,AAA,98
2551,375,AAA,<ANY>,<ANY>,BBB,63
2552,584,AAA,CCC,DDD,<ANY>,22
2553,727,<ANY>,CCC,CCC,<ANY>,38
2554,530,BBB,DDD,AAA,CCC,7
2555,441,<ANY>,AAA,DDD,CCC,78
2556,878,<ANY>,AAA,AAA,AAA,85
2557,71,<ANY>,<ANY>,CCC,CCC,32
2558,734,BBB,CCC,DDD,BBB,38
2559,959,<ANY>,CCC,CCC,CCC,69
2560,58,CCC,CCC,<ANY>,BBB,97
2561,44,BBB,BBB,<ANY>,AAA,62
2562,827,CCC,BBB,CCC,<ANY>,69
2563,543,CCC,CCC,BBB,<ANY>,95
2564,939,BBB,BBB,<ANY>,CCC,48
2565,142,DDD,BBB,AAA,BBB,43
2566,175,DDD,<ANY>,AAA,CCC,58
2567,277,<ANY>,CCC,<ANY>,DDD,45
2568,840,BBB,AAA,CCC,AAA,5
2569,915,DDD,<ANY>,DDD,BBB,94
2570,231,AAA,DDD,DDD,AAA,25
2571,58,CCC,BBB,AAA,BBB,54
2572,780,CCC,DDD,DDD,BBB,6
2573,76,AAA,CCC,CCC,DDD,47
2574,494,DDD,CCC,DDD,DDD,98
2575,910,DDD,<ANY>,<ANY>,CCC,35
2576,895,AAA,DDD,<ANY>,CCC,27
2577,805,BBB,CCC,<ANY>,AAA,31
2578,138,DDD,BBB,CCC,DDD,69
2579,150,CCC,AAA,BBB,CCC,11
2580,31,CCC,CCC,BBB,CCC,67
2581,670,DDD,BBB,AAA,CCC,88
2582,370,CCC,CCC,<ANY>,<ANY>,37
2583,557,CCC,AAA,BBB,AAA,59
2584,487,AAA,<ANY>,<ANY>,CCC,79
2585,220,DDD,BBB,DDD,CCC,66
2586,156,DDD,DDD,BBB,AAA,6
2587,543,CCC,BBB,BBB,DDD,82
2588,454,CCC,BBB,CCC,<ANY>,88
2589,260,<ANY>,BBB,<ANY>,<ANY>,25
2590,196,CCC,DDD,<ANY>,BBB,70
2591,883,AAA,DDD,<ANY>,BBB,17
2592,561,BBB,DDD,CCC,<ANY>,32
2593,472,BBB,CCC,AAA,AAA,48
2594,709,<ANY>,BBB,BBB,<ANY>,71
2595,795,<ANY>,CCC,DDD,<ANY>,97
2596,151,<ANY>,BBB,<ANY>,BBB,41
2597,955,<ANY>,BBB,CCC,DDD,92
2598,14,<ANY>,BBB,DDD,AAA,15
2599,548,DDD,BBB,AAA,AAA,21
2600,971,BBB,CCC,DDD,DDD,45
2601,144,BBB,BBB,DDD,AAA,100
2602,665,AAA,DDD,AAA,AAA,7
2603,926,BBB,AAA,<ANY>,<ANY>,78
2604,273,BBB,AAA,BBB,AAA,62
2605,739,AAA,CCC,BBB,BBB,93
2606,362,DDD,<ANY>,<ANY>,<ANY>,73
2607,166,CCC,CCC,AAA,BBB,80
2608,578,CCC,BBB,DDD,CCC,7
2609,217,<ANY>,CCC,DDD,CCC,33
2610,377,BBB,DDD,DDD,BBB,92
2611,42,AAA,<ANY>,AAA,DDD,95
2612,520,CCC,AAA,AAA,DDD,72
2613,708,<ANY>,CCC,AAA,DDD,60
2614,831,<ANY>,AAA,AAA,BBB,39
2615,910,AAA,DDD,BBB,AAA,77
2616,675,AAA,CCC,<ANY>,<ANY>,71
2617,769,BBB,AAA,CCC,BBB,77
2618,3,DDD,AAA,AAA,DDD,14
2619,707,<ANY>,CCC,CCC,CCC,27
2620,725,<ANY>,CCC,AAA,CCC,74
2621,798,<ANY>,BBB,AAA,BBB,92
2622,686,BBB,DDD,DDD,<ANY>,3
2623,349,AAA,AAA,AAA,<ANY>,61
2624,850,AAA,DDD,<ANY>,<ANY>,23
2625,218,DDD,DDD,<ANY>,BBB,59
2626,95,CCC,<ANY>,CCC,DDD,16
2627,477,AAA,BBB,AAA,<ANY>,2
2628,661,BBB,<ANY>,AAA,<ANY>,40
2629,399,BBB,DDD,CCC,<ANY>,54
2630,454,<ANY>,CCC,AAA,AAA,18
2631,577,<ANY>,CCC,<ANY>,<ANY>,89
2632,296,BBB,AAA,DDD,<ANY>,72
2633,865,<ANY>,BBB,AAA,CCC,29
2634,585,BBB,BBB,BBB,CCC,49
2635,714,AAA,DDD,AAA,<ANY>,25
2636,995,<ANY>,DDD,DDD,BBB,22
2637,471,BBB,BBB,<ANY>,AAA,52
2638,39,BBB,<ANY>,DDD,<ANY>,55
2639,228,CCC,<ANY>,AAA,AAA,35
2640,360,BBB,AAA,<ANY>,BBB,56
2641,714,AAA,AAA,AAA,AAA,68
2642,971,BBB,CCC,BBB,CCC,46
2643,973,DDD,DDD,CCC,DDD,7
2644,526,DDD,<ANY>,AAA,CCC,90
2645,464,<ANY>,<ANY>,AAA,AAA,94
2646,474,DDD,<ANY>,DDD,AAA,44
2647,348,BBB,BBB,AAA,<ANY>,20
2648,796,AAA,CCC,CCC,DDD,86
2649,925,AAA,DDD,BBB,AAA,10
2650,644,DDD,CCC,AAA,<ANY>,98
2651,916,<ANY>,<ANY>,BBB,DDD,14
2652,471,DDD,CCC,<ANY>,<ANY>,57
2653,486,DDD,DDD,DDD,BBB,82
2654,725,CCC,<ANY>,CCC,DDD,66
2655,105,BBB,<ANY>,CCC,CCC,88
2656,517,DDD,AAA,DDD,DDD,90
2657,340,DDD,BBB,BBB,CCC,30
2658,107,AAA,BBB,CCC,BBB,4
2659,743,BBB,AAA,<ANY>,CCC,19
2660,298,AAA,AAA,DDD,AAA,74
2661,143,<ANY>,BBB,<ANY>,BBB,76
2662,163,CCC,DDD,BBB,CCC,83
2663,457,<ANY>,AAA,<ANY>,BBB,20
2664,443,<ANY>,DDD,BBB,DDD,15
2665,749,AAA,CCC,DDD,<ANY>,10
2666,133,AAA,<ANY>,CCC,CCC,19
2667,99,BBB,AAA,<ANY>,BBB,44
2668,103,AAA,BBB,CCC,BBB,14
2669,946,BBB,CCC,AAA,DDD,31
2670,254,<ANY>,BBB,DDD,<ANY>,21
2671,476,DDD,DDD,<ANY>,BBB,89
2672,328,CCC,<ANY>,CCC,DDD,95
2673,214,AAA,AAA,<ANY>,<ANY>,91
2674,612,AAA,<ANY>,BBB,BBB,26
2675,629,CCC,CCC,CCC,DDD,39
2676,763,BBB,BBB,AAA,DDD,40
2677,714,CCC,CCC,BBB,CCC,53
2678,230,<ANY>,AAA,BBB,CCC,5
2679,238,CCC,AAA,DDD,BBB,49
2680,39,DDD,DDD,DDD,<ANY>,35
2681,118,CCC,AAA,CCC,<ANY>,53
2682,536,DDD,BBB,CCC,DDD,7
2683,211,CCC,AAA,BBB,BBB,81
2684,134,DDD,AAA,CCC,<ANY>,100
2685,566,<ANY>,AAA,BBB,<ANY>,15
2686,135,<ANY>,AAA,DDD,BBB,14
2687,404,DDD,CCC,<ANY>,<ANY>,33
2688,69,BBB,AAA,BBB,<ANY>,3
2689,371,AAA,AAA,<ANY>,<ANY>,83
2690,61,<ANY>,DDD,AAA,CCC,63
2691,207,BBB,DDD,DDD,CCC,25
2692,776,AAA,CCC,AAA,DDD,85
2693,260,AAA,BBB,DDD,DDD,100
2694,843,BBB,DDD,BBB,BBB,19
2695,868,CCC,DDD,CCC,BBB,5
2696,941,BBB,BBB,BBB,DDD,46
2697,941,BBB,DDD,DDD,<ANY>,23
2698,481,<ANY>,CCC,CCC,BBB,85
2699,107,BBB,<ANY>,CCC,BBB,73
2700,387,BBB,DDD,AAA,CCC,45
2701,64,AAA,AAA,<ANY>,BBB,100
2702,622,AAA,BBB,CCC,<ANY>,73
2703,252,<ANY>,DDD,AAA,CCC,58
2704,548,DDD,DDD,CCC,<ANY>,52
2705,585,DDD,CCC,AAA,BBB,37
2706,991,DDD,BBB,DDD,<ANY>,12
2707,607,DDD,DDD,DDD,BBB,51
2708,564,AAA,DDD,BBB,BBB,20
2709,664,BBB,<ANY>,<ANY>,AAA,82
2710,329,<ANY>,DDD,DDD,CCC,66
2711,423,DDD,<ANY>,BBB,CCC,87
2712,240,AAA,<ANY>,<ANY>,BBB,56
2713,164,BBB,BBB,AAA,<ANY>,97
2714,715,AAA,AAA,BBB,BBB,17
2715,512,<ANY>,DDD,AAA,<ANY>,1
2716,781,DDD,DDD,CCC,AAA,10
2717,186,CCC,DDD,BBB,<ANY>,82
